Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
24/04/2014 12:37,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.4
25/04/2014 19:27,71,104,71 : 104,Insulation monitoring : Insulation fault Phase U2,6,FALSE,TRUE,20.5
26/04/2014 09:30,8,0,08:00,Maintenance,6,TRUE,FALSE,17.1
26/04/2014 10:05,8,0,08:00,Maintenance,6,FALSE,FALSE,8.7
26/04/2014 10:05,8,0,08:00,Maintenance,6,TRUE,FALSE,10.6
01/05/2014 08:57,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
01/05/2014 11:28,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
01/05/2014 11:28,8,0,08:00,Maintenance,6,TRUE,FALSE,4
14/05/2014 14:41,9,3,09:03,Generator heating : Hygrostat inverter,1,FALSE,FALSE,5.7
14/05/2014 14:41,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.5
14/05/2014 14:47,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.7
14/05/2014 14:48,9,3,09:03,Generator heating : Hygrostat inverter,1,FALSE,FALSE,6.6
14/05/2014 15:25,8,0,08:00,Maintenance,6,TRUE,FALSE,5.5
14/05/2014 15:30,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.3
14/05/2014 15:44,8,0,08:00,Maintenance,6,TRUE,FALSE,3.4
14/05/2014 15:58,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5
14/05/2014 17:25,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.9
14/05/2014 17:30,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.7
14/05/2014 18:43,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
14/05/2014 19:49,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
14/05/2014 20:27,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.4
14/05/2014 20:27,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.3
14/05/2014 20:30,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
15/05/2014 07:33,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,1.4
15/05/2014 07:33,8,0,08:00,Maintenance,6,TRUE,FALSE,1.3
15/05/2014 09:41,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
15/05/2014 11:43,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
15/05/2014 11:43,8,0,08:00,Maintenance,6,TRUE,FALSE,1.9
15/05/2014 17:31,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.4
15/05/2014 18:36,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.9
16/05/2014 07:37,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.4
16/05/2014 08:37,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
16/05/2014 08:49,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.2
16/05/2014 09:49,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.9
16/05/2014 10:51,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
16/05/2014 11:08,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.6
16/05/2014 11:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.2
16/05/2014 11:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.6
19/05/2014 23:00,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
19/05/2014 23:09,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.6
19/05/2014 23:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.3
19/05/2014 23:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.3
20/05/2014 01:45,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
20/05/2014 03:41,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.7
20/05/2014 03:41,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
20/05/2014 03:44,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.8
20/05/2014 04:17,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
20/05/2014 08:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,3
20/05/2014 08:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,3
20/05/2014 08:30,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
20/05/2014 09:07,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
20/05/2014 11:36,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
20/05/2014 11:36,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
20/05/2014 11:38,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.8
20/05/2014 11:56,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,4.1
20/05/2014 11:56,0,2,00:02,Turbine operational,1,FALSE,FALSE,5.4
20/05/2014 11:59,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.4
20/05/2014 12:00,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.7
20/05/2014 23:43,26,373,26 : 373,Malfunction fan-inverter : Other control board errors system 3,6,FALSE,FALSE,9.1
20/05/2014 23:44,0,2,00:02,Turbine operational,1,FALSE,FALSE,10.7
20/05/2014 23:46,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.6
20/05/2014 23:47,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.7
26/05/2014 09:48,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.2
26/05/2014 09:48,8,0,08:00,Maintenance,6,TRUE,FALSE,1.8
26/05/2014 10:13,0,1,00:01,Turbine starting,1,FALSE,FALSE,0.8
26/05/2014 10:13,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,0.6
26/05/2014 10:18,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.7
26/05/2014 10:21,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
26/05/2014 11:17,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
26/05/2014 11:17,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
26/05/2014 11:21,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.8
26/05/2014 13:56,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,3.7
26/05/2014 13:56,8,0,08:00,Maintenance,6,TRUE,FALSE,3.5
26/05/2014 15:25,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.9
26/05/2014 15:26,8,0,08:00,Maintenance,6,TRUE,FALSE,4.2
26/05/2014 15:45,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
26/05/2014 15:45,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.4
27/05/2014 10:51,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,5.3
27/05/2014 10:51,8,0,08:00,Maintenance,6,TRUE,FALSE,6.1
27/05/2014 11:01,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
27/05/2014 16:00,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
27/05/2014 16:00,8,0,08:00,Maintenance,6,TRUE,FALSE,7.3
27/05/2014 16:07,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,7.1
27/05/2014 16:07,0,2,00:02,Turbine operational,1,FALSE,FALSE,7.8
27/05/2014 16:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.7
27/05/2014 16:10,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,3.6
27/05/2014 16:14,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.7
27/05/2014 16:14,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.5
28/05/2014 06:01,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
28/05/2014 06:35,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.9
28/05/2014 06:35,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.3
28/05/2014 06:39,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
28/05/2014 09:40,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.8
28/05/2014 10:17,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.1
28/05/2014 10:17,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.9
28/05/2014 10:21,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.2
28/05/2014 12:29,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
28/05/2014 13:30,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
28/05/2014 13:30,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.5
28/05/2014 13:34,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
28/05/2014 16:05,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.9
28/05/2014 16:05,8,0,08:00,Maintenance,6,TRUE,FALSE,5.9
28/05/2014 17:43,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,3.7
28/05/2014 17:43,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.5
28/05/2014 17:46,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.9
28/05/2014 17:47,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,5.3
28/05/2014 17:51,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.2
28/05/2014 17:52,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6
29/05/2014 04:06,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.6
29/05/2014 04:45,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,4.2
29/05/2014 04:48,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.7
29/05/2014 04:48,0,1,00:01,Turbine starting,1,FALSE,FALSE,4
29/05/2014 04:49,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4
29/05/2014 08:06,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
29/05/2014 09:25,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.6
29/05/2014 09:25,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.7
29/05/2014 09:29,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.9
29/05/2014 14:50,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
29/05/2014 15:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,1
29/05/2014 15:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.5
29/05/2014 15:28,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.5
31/05/2014 00:43,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
31/05/2014 02:17,0,2,00:02,Turbine operational,1,FALSE,FALSE,2
31/05/2014 02:17,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
31/05/2014 02:20,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.8
31/05/2014 04:44,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
31/05/2014 06:02,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.1
31/05/2014 06:02,0,1,00:01,Turbine starting,1,FALSE,FALSE,3
31/05/2014 06:05,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
31/05/2014 08:16,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,1.7
31/05/2014 08:16,8,0,08:00,Maintenance,6,TRUE,FALSE,2.1
31/05/2014 11:09,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
31/05/2014 11:28,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.4
31/05/2014 13:44,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.1
31/05/2014 13:51,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.4
31/05/2014 13:52,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.1
04/06/2014 08:17,60,11,60:11:00,Mains failure : Undervoltage L1,3,FALSE,FALSE,6.5
04/06/2014 08:20,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
04/06/2014 16:55,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
04/06/2014 16:55,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,5.8
04/06/2014 16:55,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,5.8
04/06/2014 16:55,220,33,220:33:00,Processor reset : Power Control,6,FALSE,FALSE,6.1
04/06/2014 16:55,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,6.1
04/06/2014 16:55,0,3,00:03,Start lead-up,1,FALSE,FALSE,6.4
04/06/2014 16:56,0,2,00:02,Turbine operational,1,FALSE,FALSE,10.4
04/06/2014 16:56,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.6
04/06/2014 16:57,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.6
04/06/2014 17:01,0,1,00:01,Turbine starting,1,FALSE,FALSE,10.8
04/06/2014 17:02,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.9
05/06/2014 07:46,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
05/06/2014 08:41,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
05/06/2014 08:41,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
05/06/2014 08:45,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
05/06/2014 09:11,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
05/06/2014 10:16,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.4
05/06/2014 10:16,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.6
05/06/2014 10:20,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.1
05/06/2014 15:53,60,11,60:11:00,Mains failure : Undervoltage L1,3,FALSE,FALSE,7.4
05/06/2014 15:56,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
05/06/2014 17:33,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
05/06/2014 17:33,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,2.3
05/06/2014 17:33,220,33,220:33:00,Processor reset : Power Control,6,FALSE,FALSE,2.3
05/06/2014 17:33,62,505,62 : 505,Feeding fault : No zero crossing inverter 5,6,FALSE,FALSE,2.1
05/06/2014 17:33,0,3,00:03,Start lead-up,1,FALSE,FALSE,2.1
05/06/2014 17:33,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
05/06/2014 17:35,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.2
05/06/2014 17:35,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.9
05/06/2014 17:39,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.9
05/06/2014 17:39,0,0,00:00,Turbine in operation,1,FALSE,FALSE,8.6
09/06/2014 00:00,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,9.4
09/06/2014 00:04,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
09/06/2014 00:04,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
09/06/2014 00:04,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.4
09/06/2014 00:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.4
09/06/2014 00:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.8
09/06/2014 00:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,10.9
09/06/2014 00:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,11.7
10/06/2014 00:00,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.4
10/06/2014 00:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
10/06/2014 00:03,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
10/06/2014 00:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,9.1
10/06/2014 00:03,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.6
10/06/2014 00:03,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.9
10/06/2014 00:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.4
10/06/2014 00:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,8.6
11/06/2014 00:00,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.5
11/06/2014 00:02,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
11/06/2014 00:02,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
11/06/2014 00:02,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.9
11/06/2014 00:05,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.1
11/06/2014 00:05,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,9.1
11/06/2014 00:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.9
11/06/2014 00:09,0,0,00:00,Turbine in operation,1,FALSE,FALSE,9
12/06/2014 00:00,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,3.7
12/06/2014 00:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
12/06/2014 00:03,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
12/06/2014 00:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.8
12/06/2014 00:03,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
12/06/2014 00:07,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.6
12/06/2014 00:07,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.3
12/06/2014 00:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,2.6
12/06/2014 00:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.7
12/06/2014 00:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.6
12/06/2014 09:19,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.6
12/06/2014 09:25,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
12/06/2014 09:26,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.4
13/06/2014 10:11,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
13/06/2014 10:42,1,3,01:03,Turbine stopped : Scada System (ENERCON),1,FALSE,FALSE,0
13/06/2014 10:57,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
13/06/2014 12:45,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
13/06/2014 12:45,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,6.6
13/06/2014 12:45,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,6.7
13/06/2014 12:45,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,6.7
13/06/2014 12:45,220,33,220:33:00,Processor reset : Power Control,6,FALSE,FALSE,6.7
13/06/2014 12:45,62,501,62 : 501,Feeding fault : No zero crossing inverter 1,6,FALSE,FALSE,6.9
13/06/2014 12:46,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,5.7
13/06/2014 13:09,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,2.6
13/06/2014 13:09,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,2.8
13/06/2014 13:09,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,2.8
13/06/2014 13:09,220,33,220:33:00,Processor reset : Power Control,6,FALSE,FALSE,3
13/06/2014 13:09,1,1,01:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,3.6
13/06/2014 13:11,8,0,08:00,Maintenance,6,TRUE,FALSE,5.5
13/06/2014 13:30,1,3,01:03,Turbine stopped : Scada System (ENERCON),1,FALSE,FALSE,6.3
13/06/2014 13:46,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.8
13/06/2014 13:49,0,2,00:02,Turbine operational,1,FALSE,FALSE,6.7
13/06/2014 13:49,0,1,00:01,Turbine starting,1,FALSE,FALSE,5
13/06/2014 13:51,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.9
14/06/2014 20:30,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
14/06/2014 20:45,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,1.6
14/06/2014 21:24,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,3.1
14/06/2014 21:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,4
14/06/2014 21:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
14/06/2014 21:28,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.8
15/06/2014 23:40,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
16/06/2014 01:05,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.4
16/06/2014 01:05,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
16/06/2014 01:08,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
21/06/2014 01:28,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
21/06/2014 03:00,0,2,00:02,Turbine operational,1,FALSE,FALSE,0.5
21/06/2014 03:00,0,1,00:01,Turbine starting,1,FALSE,FALSE,0.9
21/06/2014 03:04,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.3
21/06/2014 14:11,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
21/06/2014 14:58,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.3
21/06/2014 14:58,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.3
21/06/2014 15:00,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.6
22/06/2014 00:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
22/06/2014 02:20,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
22/06/2014 02:20,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.9
22/06/2014 02:23,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.6
23/06/2014 01:56,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
23/06/2014 03:43,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.2
23/06/2014 03:43,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
23/06/2014 03:47,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
24/06/2014 00:14,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.2
24/06/2014 00:52,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,3.1
24/06/2014 00:55,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.9
24/06/2014 00:55,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.7
24/06/2014 00:58,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.5
24/06/2014 08:05,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
24/06/2014 09:39,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.6
24/06/2014 09:39,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.6
24/06/2014 09:43,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
24/06/2014 17:16,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,4.9
24/06/2014 17:16,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.9
24/06/2014 17:19,0,1,00:01,Turbine starting,1,FALSE,FALSE,4.1
24/06/2014 17:20,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.7
25/06/2014 02:30,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
25/06/2014 04:12,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.5
25/06/2014 04:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
25/06/2014 04:16,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.4
25/06/2014 12:43,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,7.7
25/06/2014 12:48,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.2
25/06/2014 12:49,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.7
25/06/2014 21:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,8.2
25/06/2014 22:05,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
25/06/2014 22:05,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
25/06/2014 22:06,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.5
25/06/2014 22:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.9
25/06/2014 22:09,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,2.9
25/06/2014 22:12,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
25/06/2014 22:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.5
26/06/2014 05:09,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
26/06/2014 05:51,0,2,00:02,Turbine operational,1,FALSE,FALSE,3
26/06/2014 05:51,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.2
26/06/2014 05:55,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.9
27/06/2014 00:31,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
27/06/2014 01:20,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
27/06/2014 01:20,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
27/06/2014 01:23,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.7
27/06/2014 11:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
27/06/2014 11:53,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.8
27/06/2014 11:53,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.6
27/06/2014 11:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
27/06/2014 15:12,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
27/06/2014 15:51,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
27/06/2014 15:51,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.6
27/06/2014 15:52,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5
27/06/2014 18:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.5
27/06/2014 19:45,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,3.4
27/06/2014 20:23,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,3.1
27/06/2014 20:26,0,2,00:02,Turbine operational,1,FALSE,FALSE,3
27/06/2014 20:26,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
27/06/2014 20:27,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.4
30/06/2014 10:35,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.7
30/06/2014 10:41,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.5
30/06/2014 10:41,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.4
30/06/2014 10:41,8,0,08:00,Maintenance,6,TRUE,FALSE,11
30/06/2014 14:16,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,12.5
30/06/2014 14:17,0,0,00:00,Turbine in operation,1,FALSE,FALSE,9.8
01/07/2014 23:21,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
